student_id,age_at_enrollment,gender,race_ethnicity,first_gen_status,income_bracket,state,enrollment_year,program_type,institution_type
STU030891,23,Male,White,True,Middle,WY,2021,Bachelor,4-Year Public
STU030892,19,Male,White,True,Middle,CA,2018,Associate,4-Year Private
STU030893,26,Female,Hispanic,False,Middle,CT,2019,Bachelor,4-Year Private
STU030894,27,Female,White,True,Low,ND,2019,Associate,4-Year Public
STU030895,30,Male,Other,False,Low,TX,2022,Bachelor,Workforce Program
STU030896,18,Female,White,False,Low,AS,2021,Bachelor,4-Year Private
STU030897,20,Female,White,False,Middle,MP,2022,Associate,Community College
STU030898,31,Female,Other,False,Low,SD,2021,Bachelor,Community College
STU030899,18,Female,White,True,Middle,OH,2021,Associate,Community College
STU030900,32,Male,Black,False,Middle,FL,2022,Bachelor,4-Year Private
STU030901,20,Female,White,True,Middle,KY,2019,Certificate,Workforce Program
STU030902,22,Female,White,True,Middle,CO,2022,Bachelor,4-Year Private
STU030903,32,Female,Other,True,Low,PA,2022,Certificate,Community College
STU030904,27,Female,Hispanic,False,Low,VT,2018,Associate,4-Year Public
STU030905,25,Female,Hispanic,False,Middle,OR,2022,Associate,Community College
STU030906,31,Male,Other,False,Middle,MO,2022,Associate,Community College
STU030907,25,Male,Other,False,Low,DC,2022,Associate,4-Year Public
STU030908,18,Male,Asian,False,Middle,NE,2022,Associate,Community College
STU030909,23,Male,White,True,Middle,KY,2022,Associate,4-Year Private
STU030910,32,Female,White,True,Low,HI,2021,Bachelor,4-Year Private
STU030911,17,Male,White,False,Low,GA,2022,Associate,Community College
STU030912,30,Male,Hispanic,False,Middle,FL,2018,Bootcamp,4-Year Public
STU030913,21,Male,White,False,Low,PA,2018,Bachelor,4-Year Public
STU030914,31,Male,Other,False,Low,NJ,2021,Bachelor,4-Year Private
STU030915,27,Male,Hispanic,False,Middle,MA,2018,Associate,4-Year Public
STU030916,31,Male,Black,False,Low,NY,2019,Bachelor,Workforce Program
STU030917,21,Male,White,False,Middle,OR,2018,Bachelor,Community College
STU030918,30,Male,White,True,Middle,CA,2019,Certificate,Community College
STU030919,17,Male,White,True,Middle,NV,2020,Bachelor,Community College
STU030920,32,Male,White,True,High,AR,2022,Bachelor,Workforce Program
STU030921,31,Male,White,False,High,AS,2019,Associate,4-Year Public
STU030922,18,Male,White,True,Middle,VT,2019,Associate,4-Year Private
STU030923,20,Female,White,True,Middle,FM,2021,Associate,Community College
STU030924,22,Female,Other,False,Low,PW,2019,Bachelor,Community College
STU030925,17,Female,White,False,Low,FM,2020,Bachelor,Workforce Program
STU030926,32,Female,Hispanic,False,Low,KS,2019,Bachelor,4-Year Public
STU030927,27,Male,White,False,High,VA,2022,Associate,Community College
STU030928,24,Female,Black,False,Low,VA,2018,Bachelor,Community College
STU030929,20,Male,Other,False,Middle,MN,2021,Bachelor,4-Year Public
STU030930,19,Female,Hispanic,False,High,KY,2021,Bachelor,Community College
STU030931,20,Female,Hispanic,True,Low,PW,2021,Bachelor,4-Year Private
STU030932,20,Male,Other,True,Middle,DC,2021,Certificate,Community College
STU030933,24,Female,White,True,Middle,CT,2022,Associate,Workforce Program
STU030934,19,Male,Black,False,Middle,GU,2019,Bootcamp,Community College
STU030935,32,Male,Hispanic,True,Middle,OH,2020,Bachelor,4-Year Private
STU030936,26,Female,White,True,Middle,MI,2020,Bachelor,4-Year Private
STU030937,28,Male,White,True,Low,TX,2021,Certificate,Community College
STU030938,18,Female,White,False,Middle,LA,2021,Bachelor,Community College
STU030939,26,Male,Other,False,High,MN,2019,Bachelor,4-Year Private
STU030940,26,Male,White,True,Low,NM,2018,Certificate,Workforce Program
STU030941,30,Female,White,False,Middle,MP,2020,Associate,Community College
STU030942,25,Female,Hispanic,False,Middle,MP,2019,Associate,4-Year Public
STU030943,23,Male,White,True,Low,AZ,2021,Bachelor,Community College
STU030944,26,Female,White,True,Middle,MD,2020,Bootcamp,4-Year Public
STU030945,17,Female,White,False,Middle,NE,2019,Bachelor,4-Year Public
STU030946,25,Male,White,True,Middle,WI,2022,Certificate,4-Year Private
STU030947,29,Female,Hispanic,False,Middle,NY,2020,Bootcamp,Community College
STU030948,22,Female,Hispanic,False,Middle,DC,2021,Associate,4-Year Public
STU030949,19,Male,White,True,Middle,AL,2019,Bachelor,4-Year Public
STU030950,18,Male,Black,False,High,PR,2022,Bootcamp,4-Year Public
STU030951,18,Male,White,False,Low,OK,2021,Bachelor,Community College
STU030952,23,Male,Hispanic,False,High,FL,2020,Bachelor,4-Year Public
STU030953,24,Male,Asian,True,Low,DC,2021,Associate,4-Year Public
STU030954,19,Male,White,False,Middle,PR,2019,Bachelor,Community College
STU030955,25,Female,Hispanic,False,Middle,VI,2021,Certificate,Workforce Program
STU030956,29,Female,Asian,True,Middle,MN,2018,Associate,4-Year Public
STU030957,22,Female,Asian,False,Middle,NM,2021,Associate,4-Year Private
STU030958,31,Female,Black,True,Middle,MP,2019,Certificate,4-Year Private
STU030959,32,Female,White,False,Middle,AL,2018,Certificate,4-Year Private
STU030960,18,Female,White,True,High,VT,2019,Bachelor,Community College
STU030961,28,Female,White,False,Middle,OK,2020,Certificate,Community College
STU030962,22,Male,Black,True,Middle,AK,2018,Bachelor,Workforce Program
STU030963,26,Female,White,False,Middle,VA,2022,Bachelor,4-Year Private
STU030964,32,Female,Hispanic,False,Low,AR,2019,Bachelor,4-Year Public
STU030965,29,Male,Black,False,Middle,CA,2019,Bachelor,4-Year Public
STU030966,24,Female,Hispanic,True,Middle,SC,2020,Associate,4-Year Public
STU030967,32,Female,White,False,Middle,MO,2018,Bachelor,Workforce Program
STU030968,25,Male,White,False,Low,IN,2020,Certificate,Workforce Program
STU030969,25,Female,Hispanic,False,Middle,VT,2021,Bootcamp,Community College
STU030970,27,Female,White,False,Middle,MH,2019,Associate,4-Year Public
STU030971,20,Female,Asian,True,Low,MA,2021,Associate,Community College
STU030972,32,Female,White,False,Middle,MT,2021,Bootcamp,4-Year Private
STU030973,23,Male,White,False,High,KY,2020,Associate,Community College
STU030974,32,Male,Hispanic,False,Middle,AR,2022,Associate,Community College
STU030975,29,Female,Black,False,Middle,NH,2021,Bachelor,4-Year Private
STU030976,19,Male,White,False,Middle,GA,2019,Bachelor,4-Year Private
STU030977,31,Male,White,False,Low,IL,2021,Certificate,Workforce Program
STU030978,19,Male,Hispanic,False,Middle,GU,2022,Bachelor,4-Year Public
STU030979,20,Male,Asian,True,Low,DC,2018,Associate,Workforce Program
STU030980,28,Female,White,False,Low,KY,2018,Associate,4-Year Public
STU030981,30,Male,White,True,Middle,PR,2020,Bachelor,4-Year Public
STU030982,28,Male,Other,True,Middle,VI,2019,Associate,Community College
STU030983,23,Male,White,True,Middle,NJ,2018,Bachelor,Workforce Program
STU030984,23,Female,Asian,False,Middle,HI,2018,Bachelor,4-Year Public
STU030985,26,Male,Hispanic,True,High,NY,2021,Certificate,4-Year Private
STU030986,30,Male,Asian,True,High,GA,2021,Bachelor,4-Year Private
STU030987,24,Male,White,True,Middle,PW,2022,Bachelor,Workforce Program
STU030988,18,Female,White,True,Middle,OH,2021,Associate,Workforce Program
STU030989,22,Female,White,True,High,RI,2022,Associate,Community College
STU030990,22,Female,Hispanic,True,Middle,MD,2020,Associate,Community College
STU030991,17,Male,Other,False,High,FM,2021,Certificate,Community College
STU030992,32,Male,White,False,Middle,VA,2022,Certificate,4-Year Public
STU030993,19,Male,White,False,Middle,FM,2021,Bachelor,4-Year Private
STU030994,32,Male,White,False,High,WY,2019,Certificate,4-Year Public
STU030995,27,Female,Other,False,Middle,KY,2018,Bachelor,Workforce Program
STU030996,17,Male,Hispanic,False,Middle,AL,2022,Certificate,Workforce Program
STU030997,30,Male,Hispanic,True,High,AR,2021,Certificate,Community College
STU030998,19,Male,White,False,High,CO,2018,Bachelor,4-Year Public
STU030999,32,Female,Hispanic,False,Low,NM,2021,Bachelor,4-Year Private
STU031000,17,Female,White,False,Middle,NC,2019,Bachelor,4-Year Public
STU031001,19,Female,White,False,Middle,SD,2020,Associate,4-Year Public
STU031002,29,Female,White,False,Middle,PW,2022,Certificate,4-Year Public
STU031003,28,Male,White,False,Middle,GU,2018,Bachelor,Workforce Program
STU031004,28,Female,White,True,Middle,NC,2022,Associate,4-Year Public
STU031005,25,Female,White,False,Low,HI,2021,Bachelor,4-Year Public
STU031006,22,Female,Hispanic,False,Middle,GA,2020,Bachelor,Community College
STU031007,19,Male,Hispanic,False,Middle,UT,2022,Bachelor,Community College
STU031008,27,Female,Black,True,High,KS,2020,Certificate,4-Year Private
STU031009,29,Female,White,False,Middle,VT,2022,Bachelor,Community College
STU031010,23,Male,White,False,Middle,NV,2018,Certificate,Community College
STU031011,32,Female,White,True,Middle,IA,2019,Certificate,4-Year Public
STU031012,23,Female,White,True,Low,CO,2020,Bachelor,4-Year Private
STU031013,30,Male,White,False,Low,DC,2018,Certificate,4-Year Private
STU031014,31,Female,White,False,Low,MT,2021,Associate,Community College
STU031015,27,Male,White,True,Low,CA,2018,Associate,4-Year Private
STU031016,19,Non-binary,White,False,Middle,MS,2018,Bachelor,Community College
STU031017,24,Female,Hispanic,False,Low,ND,2019,Bachelor,Community College
STU031018,32,Male,White,False,Middle,WY,2020,Certificate,Community College
STU031019,23,Male,White,False,Middle,WI,2020,Certificate,4-Year Public
STU031020,23,Male,Hispanic,True,Low,MN,2022,Bachelor,4-Year Private
STU031021,26,Female,White,False,Low,AL,2021,Bachelor,4-Year Public
STU031022,19,Male,White,True,Middle,NJ,2020,Bachelor,4-Year Public
STU031023,20,Female,Hispanic,False,Middle,CA,2022,Bootcamp,Workforce Program
STU031024,31,Female,Black,False,High,AR,2019,Bootcamp,Community College
STU031025,20,Female,White,False,High,WY,2020,Bachelor,Community College
STU031026,19,Male,Hispanic,False,Middle,MI,2021,Bootcamp,Community College
STU031027,24,Female,Black,True,Low,OH,2022,Bootcamp,Workforce Program
STU031028,26,Non-binary,Hispanic,False,Middle,SD,2019,Bachelor,Community College
STU031029,26,Male,Other,True,High,UT,2019,Associate,Community College
STU031030,20,Male,White,True,Middle,WV,2022,Bachelor,Community College
STU031031,22,Female,White,False,Middle,AR,2022,Associate,Community College
STU031032,24,Male,White,False,Low,CO,2020,Bachelor,4-Year Public
STU031033,22,Male,White,True,Middle,DE,2019,Associate,4-Year Public
STU031034,25,Male,White,True,Low,OK,2022,Certificate,Community College
STU031035,19,Non-binary,Asian,False,Middle,MN,2018,Bootcamp,4-Year Private
STU031036,17,Male,Other,True,High,AL,2018,Bootcamp,4-Year Private
STU031037,20,Male,Hispanic,True,Middle,RI,2018,Certificate,4-Year Private
STU031038,21,Female,White,False,Middle,HI,2018,Bootcamp,Community College
STU031039,25,Male,White,False,Low,PR,2018,Bachelor,4-Year Public
STU031040,22,Female,Black,True,Low,NH,2020,Certificate,4-Year Private
STU031041,28,Male,Black,False,Middle,FM,2018,Bootcamp,Community College
STU031042,25,Male,Hispanic,True,Low,AS,2022,Associate,4-Year Public
STU031043,29,Female,Hispanic,True,Middle,CT,2022,Certificate,4-Year Private
STU031044,30,Male,White,True,High,GU,2021,Bachelor,4-Year Public
STU031045,17,Male,White,False,High,TN,2021,Certificate,4-Year Public
STU031046,25,Male,Hispanic,True,Low,CO,2018,Bachelor,4-Year Public
STU031047,27,Male,White,False,Middle,MD,2018,Certificate,4-Year Private
STU031048,21,Male,Other,True,Middle,HI,2018,Bootcamp,4-Year Public
STU031049,27,Male,Hispanic,False,Middle,NE,2020,Bachelor,Community College
STU031050,17,Non-binary,White,False,Middle,CO,2022,Associate,Community College
STU031051,18,Male,Black,False,Middle,WA,2019,Bachelor,Workforce Program
STU031052,18,Female,Asian,False,Low,FM,2021,Associate,4-Year Private
STU031053,23,Female,Hispanic,True,Low,AZ,2019,Bachelor,4-Year Public
STU031054,30,Male,Other,True,Middle,WA,2021,Bachelor,Workforce Program
STU031055,28,Female,Hispanic,True,Middle,MN,2018,Bachelor,4-Year Private
STU031056,25,Male,White,True,High,IN,2022,Bachelor,Community College
STU031057,20,Female,White,True,Middle,GU,2021,Bachelor,Community College
STU031058,20,Male,White,False,Low,VI,2020,Associate,Community College
STU031059,29,Male,Hispanic,False,Low,WY,2021,Bootcamp,Community College
STU031060,21,Non-binary,Hispanic,False,Low,NV,2019,Certificate,Community College
STU031061,27,Female,Other,False,Middle,AR,2018,Associate,Workforce Program
STU031062,31,Female,Black,False,Low,GU,2019,Certificate,Community College
STU031063,26,Female,White,False,Middle,OK,2018,Bachelor,Community College
STU031064,22,Male,White,False,High,DC,2022,Bachelor,4-Year Public
STU031065,24,Female,Black,True,Middle,ID,2019,Certificate,Community College
STU031066,25,Female,White,True,High,AZ,2021,Associate,4-Year Private
STU031067,30,Female,Black,False,Low,AZ,2020,Bachelor,4-Year Private
STU031068,20,Female,White,False,Middle,NH,2021,Bachelor,Workforce Program
STU031069,23,Male,Black,False,Middle,CA,2018,Bachelor,Community College
STU031070,18,Male,White,False,Low,AS,2018,Bachelor,4-Year Public
STU031071,22,Male,Black,False,Low,NE,2020,Certificate,Community College
STU031072,17,Female,Hispanic,True,Low,OR,2018,Bachelor,4-Year Public
STU031073,26,Male,Asian,False,Middle,MD,2019,Bachelor,4-Year Private
STU031074,22,Female,White,True,Middle,TX,2022,Bachelor,4-Year Private
STU031075,18,Male,Hispanic,False,Middle,AL,2020,Bachelor,Workforce Program
STU031076,19,Male,Black,False,High,AL,2021,Associate,Community College
STU031077,30,Female,White,False,Low,NJ,2019,Bootcamp,4-Year Public
STU031078,19,Non-binary,White,False,Low,KS,2022,Bachelor,4-Year Public
STU031079,19,Female,Asian,False,Low,MH,2020,Certificate,Community College
STU031080,29,Female,White,True,Middle,UT,2018,Bootcamp,4-Year Private
STU031081,23,Male,White,False,Low,MP,2022,Bachelor,Community College
STU031082,22,Male,White,False,Middle,SD,2022,Bachelor,4-Year Private
STU031083,21,Male,Other,True,Middle,CO,2021,Associate,Community College
STU031084,23,Female,White,False,High,FM,2019,Bachelor,Community College
STU031085,32,Male,White,True,Middle,NY,2018,Associate,Workforce Program
STU031086,29,Female,Asian,True,Middle,OK,2022,Associate,4-Year Private
STU031087,22,Female,Asian,False,Middle,WY,2020,Certificate,Community College
STU031088,26,Male,White,True,Middle,ME,2022,Bachelor,Workforce Program
STU031089,20,Female,Black,True,Middle,OH,2020,Bachelor,4-Year Private
STU031090,20,Male,Black,False,Middle,VT,2019,Bachelor,Community College
STU031091,19,Female,White,True,Middle,MD,2019,Bachelor,4-Year Public
STU031092,21,Non-binary,Black,False,Middle,UT,2019,Associate,Community College
STU031093,31,Female,Black,False,High,LA,2022,Associate,4-Year Private
STU031094,25,Male,White,False,Middle,IN,2020,Associate,Workforce Program
STU031095,27,Male,White,False,Middle,AS,2021,Bachelor,4-Year Private
STU031096,26,Male,White,False,Low,SD,2019,Associate,4-Year Private
STU031097,24,Male,White,True,Middle,FL,2019,Associate,4-Year Public
STU031098,30,Female,Hispanic,True,Middle,AS,2022,Bachelor,Community College
STU031099,19,Female,White,False,Middle,OK,2019,Bachelor,Community College
STU031100,23,Female,Hispanic,False,Low,NC,2021,Certificate,4-Year Private
STU031101,32,Female,White,True,Middle,NH,2019,Bachelor,4-Year Public
STU031102,31,Male,Other,True,High,MT,2021,Associate,Community College
STU031103,24,Female,White,False,Low,OR,2020,Bachelor,Community College
STU031104,31,Male,White,False,Middle,OH,2020,Bachelor,Workforce Program
STU031105,19,Male,White,False,Middle,OK,2020,Bachelor,Community College
STU031106,19,Female,Hispanic,False,Low,IL,2022,Bachelor,Community College
STU031107,21,Male,Other,False,Middle,VI,2018,Bachelor,Community College
STU031108,30,Female,White,False,Middle,PR,2019,Bachelor,4-Year Private
STU031109,19,Male,White,False,Middle,MT,2020,Associate,Workforce Program
STU031110,31,Male,White,True,Middle,MI,2018,Bachelor,Workforce Program
STU031111,28,Female,White,False,Low,DC,2022,Associate,Community College
STU031112,20,Male,Hispanic,False,Middle,PA,2020,Bachelor,4-Year Public
STU031113,23,Male,Asian,True,Middle,KS,2020,Certificate,4-Year Private
STU031114,22,Female,Black,True,High,KY,2018,Bachelor,4-Year Public
STU031115,24,Female,White,False,Middle,NJ,2021,Bachelor,Community College
STU031116,25,Female,Black,True,Low,WI,2021,Bachelor,4-Year Private
STU031117,26,Male,Hispanic,True,Low,DE,2019,Bootcamp,4-Year Public
STU031118,28,Non-binary,White,True,Middle,MT,2021,Bachelor,Community College
STU031119,27,Female,White,True,Middle,MP,2020,Associate,4-Year Private
STU031120,30,Female,Hispanic,False,Middle,VA,2022,Bachelor,Community College
STU031121,27,Male,Hispanic,False,High,CO,2021,Certificate,4-Year Private
STU031122,27,Female,Asian,True,Middle,RI,2021,Certificate,4-Year Public
STU031123,22,Male,White,False,Middle,WY,2019,Bachelor,Community College
STU031124,29,Female,Hispanic,False,Low,VA,2020,Associate,4-Year Private
STU031125,24,Female,Asian,True,Low,NY,2022,Associate,Community College
STU031126,19,Male,Hispanic,True,Low,FL,2020,Associate,Community College
STU031127,23,Female,Black,True,High,NJ,2021,Bootcamp,Workforce Program
STU031128,21,Female,Hispanic,True,Middle,ID,2021,Bachelor,4-Year Public
STU031129,20,Female,White,True,Low,AS,2019,Certificate,4-Year Public
STU031130,24,Female,White,False,Middle,ME,2020,Certificate,4-Year Private
STU031131,32,Male,White,False,Middle,AS,2018,Certificate,Community College
STU031132,23,Female,White,True,Middle,ND,2018,Bootcamp,Community College
STU031133,30,Male,Hispanic,False,Low,CO,2018,Associate,Workforce Program
STU031134,24,Female,Black,False,Low,IL,2020,Certificate,4-Year Public
STU031135,18,Female,Hispanic,True,Low,MH,2018,Associate,4-Year Private
STU031136,27,Male,White,True,Middle,WI,2018,Bachelor,4-Year Private
STU031137,20,Female,White,True,Middle,VA,2021,Bachelor,Community College
STU031138,18,Male,Black,False,Middle,WI,2021,Certificate,4-Year Public
