outcome_id,student_id,completed_program,completion_year,time_to_completion,employed_within_6mo,salary_range,pathway_achieved
OUT0028774,STU028774,True,2023.0,2.39,False,$30K-$60K,False
OUT0028775,STU028775,False,,,False,<$30K,False
OUT0028776,STU028776,False,,,True,<$30K,False
OUT0028777,STU028777,False,,,True,$30K-$60K,False
OUT0028778,STU028778,False,,,False,<$30K,False
OUT0028779,STU028779,False,,,False,<$30K,False
OUT0028780,STU028780,False,,,False,<$30K,False
OUT0028781,STU028781,False,,,False,<$30K,False
OUT0028782,STU028782,True,2019.0,2.77,True,$30K-$60K,True
OUT0028783,STU028783,False,,,True,<$30K,False
OUT0028784,STU028784,True,2022.0,2.61,True,$60K-$100K,True
OUT0028785,STU028785,True,2026.0,4.63,True,$30K-$60K,True
OUT0028786,STU028786,False,,,False,<$30K,False
OUT0028787,STU028787,True,2022.0,3.44,True,<$30K,True
OUT0028788,STU028788,False,,,False,<$30K,False
OUT0028789,STU028789,True,2019.0,3.62,False,$60K-$100K,False
OUT0028790,STU028790,False,,,False,<$30K,False
OUT0028791,STU028791,True,2020.0,2.69,False,$30K-$60K,False
OUT0028792,STU028792,False,,,False,$30K-$60K,False
OUT0028793,STU028793,False,,,True,<$30K,False
OUT0028794,STU028794,True,2021.0,3.18,False,$60K-$100K,False
OUT0028795,STU028795,True,2019.0,4.34,True,$30K-$60K,True
OUT0028796,STU028796,True,2025.0,2.81,True,>$100K,True
OUT0028797,STU028797,False,,,False,<$30K,False
OUT0028798,STU028798,True,2022.0,5.23,False,<$30K,False
OUT0028799,STU028799,False,,,False,<$30K,False
OUT0028800,STU028800,False,,,False,$30K-$60K,False
OUT0028801,STU028801,False,,,False,<$30K,False
OUT0028802,STU028802,False,,,False,$30K-$60K,False
OUT0028803,STU028803,False,,,True,<$30K,False
OUT0028804,STU028804,False,,,True,<$30K,False
OUT0028805,STU028805,True,2019.0,3.26,True,$30K-$60K,True
OUT0028806,STU028806,True,2019.0,2.66,True,$60K-$100K,True
OUT0028807,STU028807,True,2021.0,2.2,True,<$30K,True
OUT0028808,STU028808,True,2022.0,3.24,False,$30K-$60K,False
OUT0028809,STU028809,False,,,False,$30K-$60K,False
OUT0028810,STU028810,True,2020.0,3.14,True,<$30K,True
OUT0028811,STU028811,True,2025.0,1.57,True,$30K-$60K,True
OUT0028812,STU028812,True,2018.0,4.71,False,$60K-$100K,False
OUT0028813,STU028813,False,,,True,$30K-$60K,False
OUT0028814,STU028814,True,2022.0,4.96,True,<$30K,True
OUT0028815,STU028815,True,2023.0,3.71,False,$60K-$100K,False
OUT0028816,STU028816,False,,,False,<$30K,False
OUT0028817,STU028817,False,,,False,<$30K,False
OUT0028818,STU028818,False,,,False,$30K-$60K,False
OUT0028819,STU028819,False,,,False,$30K-$60K,False
OUT0028820,STU028820,False,,,False,<$30K,False
OUT0028821,STU028821,False,,,True,<$30K,False
OUT0028822,STU028822,True,2023.0,3.09,True,<$30K,True
OUT0028823,STU028823,False,,,False,<$30K,False
OUT0028824,STU028824,False,,,True,$30K-$60K,False
OUT0028825,STU028825,True,2024.0,2.49,True,<$30K,True
OUT0028826,STU028826,True,2021.0,5.2,True,$60K-$100K,True
OUT0028827,STU028827,False,,,False,<$30K,False
OUT0028828,STU028828,True,2022.0,5.05,False,$60K-$100K,False
OUT0028829,STU028829,True,2025.0,4.44,False,<$30K,False
OUT0028830,STU028830,False,,,True,<$30K,False
OUT0028831,STU028831,True,2022.0,4.17,False,$30K-$60K,False
OUT0028832,STU028832,True,2020.0,4.32,False,$30K-$60K,False
OUT0028833,STU028833,True,2020.0,5.49,False,$60K-$100K,False
OUT0028834,STU028834,True,2025.0,2.38,False,$30K-$60K,False
OUT0028835,STU028835,True,2019.0,2.16,True,>$100K,True
OUT0028836,STU028836,False,,,True,<$30K,False
OUT0028837,STU028837,False,,,False,<$30K,False
OUT0028838,STU028838,False,,,False,<$30K,False
OUT0028839,STU028839,True,2022.0,2.93,True,<$30K,True
OUT0028840,STU028840,False,,,False,$30K-$60K,False
OUT0028841,STU028841,False,,,False,<$30K,False
OUT0028842,STU028842,False,,,False,<$30K,False
OUT0028843,STU028843,False,,,False,$30K-$60K,False
OUT0028844,STU028844,False,,,True,<$30K,False
OUT0028845,STU028845,False,,,False,<$30K,False
OUT0028846,STU028846,True,2019.0,2.05,False,$30K-$60K,False
OUT0028847,STU028847,False,,,True,<$30K,False
OUT0028848,STU028848,False,,,False,$30K-$60K,False
OUT0028849,STU028849,False,,,False,<$30K,False
OUT0028850,STU028850,False,,,False,<$30K,False
OUT0028851,STU028851,False,,,False,$30K-$60K,False
OUT0028852,STU028852,False,,,True,<$30K,False
OUT0028853,STU028853,True,2018.0,2.37,True,$30K-$60K,True
OUT0028854,STU028854,True,2020.0,5.09,True,$30K-$60K,True
OUT0028855,STU028855,False,,,False,<$30K,False
OUT0028856,STU028856,False,,,False,$30K-$60K,False
OUT0028857,STU028857,True,2021.0,2.24,True,<$30K,True
OUT0028858,STU028858,False,,,False,$30K-$60K,False
OUT0028859,STU028859,False,,,False,<$30K,False
OUT0028860,STU028860,True,2021.0,3.66,True,$30K-$60K,True
OUT0028861,STU028861,False,,,False,<$30K,False
OUT0028862,STU028862,True,2024.0,3.21,True,$30K-$60K,True
OUT0028863,STU028863,True,2020.0,2.75,False,>$100K,False
OUT0028864,STU028864,False,,,True,<$30K,False
OUT0028865,STU028865,False,,,True,<$30K,False
OUT0028866,STU028866,True,2020.0,3.1,False,$60K-$100K,False
OUT0028867,STU028867,False,,,False,<$30K,False
OUT0028868,STU028868,True,2022.0,4.74,True,$30K-$60K,True
OUT0028869,STU028869,False,,,True,$30K-$60K,False
OUT0028870,STU028870,True,2021.0,3.08,True,$30K-$60K,True
OUT0028871,STU028871,True,2024.0,2.31,True,<$30K,True
OUT0028872,STU028872,True,2021.0,3.51,True,$30K-$60K,True
OUT0028873,STU028873,True,2024.0,3.38,False,>$100K,False
OUT0028874,STU028874,True,2021.0,5.18,True,$30K-$60K,True
OUT0028875,STU028875,True,2018.0,1.78,True,<$30K,True
OUT0028876,STU028876,True,2022.0,3.86,True,$60K-$100K,True
OUT0028877,STU028877,False,,,True,$30K-$60K,False
OUT0028878,STU028878,True,2028.0,3.3,False,<$30K,False
OUT0028879,STU028879,False,,,True,<$30K,False
OUT0028880,STU028880,False,,,True,<$30K,False
OUT0028881,STU028881,True,2021.0,4.83,True,<$30K,True
OUT0028882,STU028882,True,2021.0,4.12,True,$60K-$100K,True
OUT0028883,STU028883,True,2021.0,3.79,True,$30K-$60K,True
OUT0028884,STU028884,False,,,False,$30K-$60K,False
OUT0028885,STU028885,False,,,False,<$30K,False
OUT0028886,STU028886,True,2019.0,5.0,True,>$100K,True
OUT0028887,STU028887,False,,,True,$30K-$60K,False
OUT0028888,STU028888,True,2020.0,2.56,False,>$100K,False
OUT0028889,STU028889,False,,,True,<$30K,False
OUT0028890,STU028890,False,,,False,<$30K,False
OUT0028891,STU028891,False,,,False,$30K-$60K,False
OUT0028892,STU028892,False,,,False,<$30K,False
OUT0028893,STU028893,False,,,False,$30K-$60K,False
OUT0028894,STU028894,True,2025.0,5.18,False,$30K-$60K,False
OUT0028895,STU028895,False,,,False,<$30K,False
OUT0028896,STU028896,True,2021.0,2.86,False,$30K-$60K,False
OUT0028897,STU028897,False,,,True,<$30K,False
OUT0028898,STU028898,True,2024.0,3.64,True,<$30K,True
OUT0028899,STU028899,False,,,True,<$30K,False
OUT0028900,STU028900,True,2023.0,3.76,True,>$100K,True
OUT0028901,STU028901,True,2022.0,1.67,True,$30K-$60K,True
OUT0028902,STU028902,True,2022.0,2.81,False,<$30K,False
OUT0028903,STU028903,False,,,False,$30K-$60K,False
OUT0028904,STU028904,True,2022.0,3.37,False,<$30K,False
OUT0028905,STU028905,False,,,False,$30K-$60K,False
OUT0028906,STU028906,True,2019.0,2.19,True,$30K-$60K,True
OUT0028907,STU028907,False,,,False,$30K-$60K,False
OUT0028908,STU028908,True,2028.0,1.83,True,$60K-$100K,True
OUT0028909,STU028909,False,,,False,<$30K,False
OUT0028910,STU028910,False,,,False,$30K-$60K,False
OUT0028911,STU028911,True,2022.0,5.12,False,<$30K,False
OUT0028912,STU028912,True,2024.0,3.55,True,>$100K,True
OUT0028913,STU028913,True,2019.0,1.78,True,$60K-$100K,True
OUT0028914,STU028914,True,2022.0,5.47,False,<$30K,False
OUT0028915,STU028915,False,,,False,<$30K,False
OUT0028916,STU028916,True,2021.0,3.84,False,$30K-$60K,False
OUT0028917,STU028917,True,2021.0,4.68,False,<$30K,False
OUT0028918,STU028918,False,,,False,<$30K,False
OUT0028919,STU028919,True,2022.0,5.3,False,$30K-$60K,False
OUT0028920,STU028920,True,2028.0,1.54,True,$30K-$60K,True
OUT0028921,STU028921,True,2025.0,4.44,False,$30K-$60K,False
OUT0028922,STU028922,False,,,False,<$30K,False
OUT0028923,STU028923,True,2020.0,1.77,True,$60K-$100K,True
OUT0028924,STU028924,True,2022.0,3.08,True,$30K-$60K,True
OUT0028925,STU028925,False,,,False,<$30K,False
OUT0028926,STU028926,True,2025.0,2.17,True,$30K-$60K,True
OUT0028927,STU028927,True,2023.0,2.42,True,$30K-$60K,True
OUT0028928,STU028928,False,,,False,<$30K,False
OUT0028929,STU028929,True,2022.0,2.34,False,$30K-$60K,False
OUT0028930,STU028930,True,2023.0,3.55,False,$60K-$100K,False
OUT0028931,STU028931,True,2021.0,4.91,True,>$100K,True
OUT0028932,STU028932,False,,,False,$30K-$60K,False
OUT0028933,STU028933,False,,,False,<$30K,False
OUT0028934,STU028934,True,2020.0,4.94,True,>$100K,True
OUT0028935,STU028935,False,,,False,<$30K,False
OUT0028936,STU028936,True,2021.0,4.92,True,$30K-$60K,True
OUT0028937,STU028937,False,,,False,<$30K,False
OUT0028938,STU028938,True,2023.0,1.94,True,$30K-$60K,True
OUT0028939,STU028939,True,2025.0,5.13,False,$30K-$60K,False
OUT0028940,STU028940,False,,,False,<$30K,False
OUT0028941,STU028941,False,,,False,<$30K,False
OUT0028942,STU028942,True,2022.0,4.94,True,$30K-$60K,True
OUT0028943,STU028943,True,2022.0,5.18,False,$60K-$100K,False
OUT0028944,STU028944,False,,,False,<$30K,False
OUT0028945,STU028945,True,2022.0,5.32,True,<$30K,True
OUT0028946,STU028946,True,2022.0,3.65,False,$60K-$100K,False
OUT0028947,STU028947,False,,,False,$30K-$60K,False
OUT0028948,STU028948,True,2021.0,3.47,True,$60K-$100K,True
OUT0028949,STU028949,True,2025.0,2.16,True,>$100K,True
OUT0028950,STU028950,True,2020.0,4.48,False,$30K-$60K,False
OUT0028951,STU028951,True,2024.0,4.52,False,$60K-$100K,False
OUT0028952,STU028952,False,,,True,<$30K,False
OUT0028953,STU028953,True,2021.0,5.18,False,$30K-$60K,False
OUT0028954,STU028954,True,2021.0,3.15,True,>$100K,True
OUT0028955,STU028955,True,2024.0,2.29,False,<$30K,False
OUT0028956,STU028956,False,,,False,<$30K,False
OUT0028957,STU028957,False,,,False,$30K-$60K,False
OUT0028958,STU028958,False,,,False,<$30K,False
OUT0028959,STU028959,False,,,False,<$30K,False
OUT0028960,STU028960,True,2020.0,2.66,True,<$30K,True
OUT0028961,STU028961,False,,,False,<$30K,False
OUT0028962,STU028962,False,,,False,<$30K,False
OUT0028963,STU028963,False,,,True,<$30K,False
OUT0028964,STU028964,True,2021.0,2.71,False,$60K-$100K,False
OUT0028965,STU028965,False,,,False,<$30K,False
OUT0028966,STU028966,True,2021.0,5.38,False,$30K-$60K,False
OUT0028967,STU028967,True,2023.0,2.04,False,$60K-$100K,False
OUT0028968,STU028968,True,2019.0,2.73,False,>$100K,False
OUT0028969,STU028969,False,,,True,<$30K,False
OUT0028970,STU028970,False,,,True,<$30K,False
OUT0028971,STU028971,False,,,False,$30K-$60K,False
OUT0028972,STU028972,False,,,True,<$30K,False
OUT0028973,STU028973,False,,,False,<$30K,False
OUT0028974,STU028974,False,,,False,$30K-$60K,False
OUT0028975,STU028975,True,2025.0,4.09,True,$60K-$100K,True
OUT0028976,STU028976,True,2028.0,5.19,True,$60K-$100K,True
OUT0028977,STU028977,True,2023.0,3.18,True,$30K-$60K,True
OUT0028978,STU028978,True,2024.0,4.56,True,<$30K,True
OUT0028979,STU028979,True,2020.0,1.9,True,$30K-$60K,True
OUT0028980,STU028980,True,2021.0,3.98,True,$30K-$60K,True
OUT0028981,STU028981,False,,,False,<$30K,False
OUT0028982,STU028982,True,2025.0,2.33,True,$30K-$60K,True
OUT0028983,STU028983,False,,,False,<$30K,False
OUT0028984,STU028984,True,2027.0,4.39,False,<$30K,False
OUT0028985,STU028985,True,2022.0,2.76,True,$60K-$100K,True
OUT0028986,STU028986,False,,,True,$30K-$60K,False
OUT0028987,STU028987,False,,,True,$30K-$60K,False
OUT0028988,STU028988,True,2020.0,2.97,False,$30K-$60K,False
OUT0028989,STU028989,False,,,False,<$30K,False
OUT0028990,STU028990,False,,,True,<$30K,False
OUT0028991,STU028991,True,2021.0,4.4,True,$30K-$60K,True
OUT0028992,STU028992,False,,,False,$30K-$60K,False
OUT0028993,STU028993,False,,,False,<$30K,False
OUT0028994,STU028994,False,,,False,<$30K,False
OUT0028995,STU028995,True,2022.0,4.89,True,$60K-$100K,True
OUT0028996,STU028996,True,2023.0,3.35,False,$30K-$60K,False
OUT0028997,STU028997,False,,,True,<$30K,False
OUT0028998,STU028998,False,,,False,<$30K,False
OUT0028999,STU028999,False,,,True,<$30K,False
OUT0029000,STU029000,True,2026.0,2.55,False,<$30K,False
OUT0029001,STU029001,False,,,True,<$30K,False
OUT0029002,STU029002,True,2023.0,3.16,True,$30K-$60K,True
OUT0029003,STU029003,True,2027.0,4.88,True,$30K-$60K,True
OUT0029004,STU029004,True,2021.0,1.71,False,$60K-$100K,False
OUT0029005,STU029005,False,,,True,$30K-$60K,False
OUT0029006,STU029006,False,,,False,$30K-$60K,False
OUT0029007,STU029007,True,2025.0,1.66,False,$30K-$60K,False
OUT0029008,STU029008,False,,,False,<$30K,False
OUT0029009,STU029009,False,,,False,<$30K,False
OUT0029010,STU029010,True,2023.0,3.02,True,$30K-$60K,True
OUT0029011,STU029011,False,,,False,<$30K,False
OUT0029012,STU029012,False,,,False,<$30K,False
OUT0029013,STU029013,True,2020.0,1.6,False,$30K-$60K,False
OUT0029014,STU029014,True,2019.0,3.94,False,$60K-$100K,False
OUT0029015,STU029015,True,2022.0,3.07,False,>$100K,False
OUT0029016,STU029016,False,,,False,<$30K,False
OUT0029017,STU029017,False,,,False,<$30K,False
OUT0029018,STU029018,True,2025.0,4.08,False,<$30K,False
OUT0029019,STU029019,False,,,True,<$30K,False
OUT0029020,STU029020,False,,,False,$30K-$60K,False
OUT0029021,STU029021,True,2024.0,5.32,False,$60K-$100K,False
OUT0029022,STU029022,False,,,False,<$30K,False
OUT0029023,STU029023,True,2020.0,4.37,False,$30K-$60K,False
OUT0029024,STU029024,True,2022.0,4.17,True,<$30K,True
OUT0029025,STU029025,True,2021.0,2.09,True,$30K-$60K,True
OUT0029026,STU029026,True,2021.0,5.09,True,$60K-$100K,True
OUT0029027,STU029027,True,2022.0,1.58,False,$30K-$60K,False
OUT0029028,STU029028,True,2022.0,2.78,True,<$30K,True
OUT0029029,STU029029,True,2019.0,3.62,True,$30K-$60K,True
OUT0029030,STU029030,False,,,False,<$30K,False
OUT0029031,STU029031,False,,,False,<$30K,False
OUT0029032,STU029032,True,2023.0,2.23,True,$30K-$60K,True
OUT0029033,STU029033,False,,,False,<$30K,False
OUT0029034,STU029034,False,,,True,$30K-$60K,False
OUT0029035,STU029035,False,,,False,<$30K,False
OUT0029036,STU029036,True,2025.0,1.95,False,$30K-$60K,False
OUT0029037,STU029037,True,2018.0,3.45,True,$60K-$100K,True
OUT0029038,STU029038,True,2019.0,2.95,True,$30K-$60K,True
OUT0029039,STU029039,False,,,False,<$30K,False
OUT0029040,STU029040,False,,,False,$30K-$60K,False
OUT0029041,STU029041,True,2020.0,2.47,False,<$30K,False
OUT0029042,STU029042,False,,,True,<$30K,False
OUT0029043,STU029043,False,,,False,$30K-$60K,False
OUT0029044,STU029044,True,2024.0,4.63,False,$60K-$100K,False
OUT0029045,STU029045,False,,,True,<$30K,False
OUT0029046,STU029046,False,,,False,<$30K,False
OUT0029047,STU029047,False,,,False,$30K-$60K,False
OUT0029048,STU029048,True,2021.0,4.32,True,<$30K,True
OUT0029049,STU029049,False,,,True,$30K-$60K,False
OUT0029050,STU029050,False,,,False,$30K-$60K,False
OUT0029051,STU029051,False,,,True,<$30K,False
OUT0029052,STU029052,False,,,True,$30K-$60K,False
OUT0029053,STU029053,False,,,True,<$30K,False
OUT0029054,STU029054,False,,,True,$30K-$60K,False
OUT0029055,STU029055,True,2020.0,3.66,False,$60K-$100K,False
OUT0029056,STU029056,True,2022.0,1.62,True,>$100K,True
OUT0029057,STU029057,True,2023.0,4.65,True,<$30K,True
OUT0029058,STU029058,False,,,False,<$30K,False
OUT0029059,STU029059,True,2027.0,3.08,True,<$30K,True
OUT0029060,STU029060,False,,,False,<$30K,False
OUT0029061,STU029061,False,,,True,<$30K,False
OUT0029062,STU029062,False,,,False,$30K-$60K,False
OUT0029063,STU029063,True,2019.0,1.65,True,$30K-$60K,True
OUT0029064,STU029064,True,2021.0,2.82,True,$30K-$60K,True
OUT0029065,STU029065,True,2023.0,4.22,True,>$100K,True
OUT0029066,STU029066,False,,,True,<$30K,False
OUT0029067,STU029067,True,2025.0,1.58,False,$30K-$60K,False
OUT0029068,STU029068,False,,,False,<$30K,False
OUT0029069,STU029069,True,2021.0,1.93,True,$60K-$100K,True
OUT0029070,STU029070,False,,,False,<$30K,False
OUT0029071,STU029071,False,,,False,$30K-$60K,False
OUT0029072,STU029072,False,,,False,<$30K,False
OUT0029073,STU029073,False,,,True,$30K-$60K,False
OUT0029074,STU029074,False,,,False,<$30K,False
OUT0029075,STU029075,False,,,False,<$30K,False
OUT0029076,STU029076,True,2024.0,3.41,True,$60K-$100K,True
OUT0029077,STU029077,True,2021.0,4.38,True,$30K-$60K,True
OUT0029078,STU029078,False,,,True,<$30K,False
OUT0029079,STU029079,True,2025.0,3.08,True,$60K-$100K,True
OUT0029080,STU029080,True,2024.0,3.65,False,>$100K,False
OUT0029081,STU029081,True,2019.0,3.7,False,$30K-$60K,False
OUT0029082,STU029082,True,2021.0,2.3,True,<$30K,True
OUT0029083,STU029083,True,2022.0,3.93,False,<$30K,False
OUT0029084,STU029084,True,2021.0,2.56,True,$60K-$100K,True
OUT0029085,STU029085,False,,,False,<$30K,False
OUT0029086,STU029086,True,2023.0,1.62,True,$60K-$100K,True
OUT0029087,STU029087,True,2020.0,2.27,True,$30K-$60K,True
OUT0029088,STU029088,True,2023.0,4.44,False,<$30K,False
OUT0029089,STU029089,False,,,False,$30K-$60K,False
OUT0029090,STU029090,False,,,False,<$30K,False
OUT0029091,STU029091,False,,,True,$30K-$60K,False
OUT0029092,STU029092,False,,,False,$30K-$60K,False
OUT0029093,STU029093,True,2022.0,4.82,True,$30K-$60K,True
OUT0029094,STU029094,False,,,True,<$30K,False
OUT0029095,STU029095,False,,,True,<$30K,False
OUT0029096,STU029096,False,,,False,<$30K,False
OUT0029097,STU029097,False,,,True,$30K-$60K,False
OUT0029098,STU029098,True,2022.0,5.18,True,$60K-$100K,True
OUT0029099,STU029099,False,,,False,<$30K,False
OUT0029100,STU029100,False,,,False,$30K-$60K,False
OUT0029101,STU029101,True,2022.0,4.29,False,$30K-$60K,False
OUT0029102,STU029102,False,,,True,<$30K,False
OUT0029103,STU029103,True,2023.0,5.26,True,<$30K,True
OUT0029104,STU029104,True,2025.0,5.14,True,$60K-$100K,True
OUT0029105,STU029105,False,,,True,<$30K,False
OUT0029106,STU029106,False,,,True,$30K-$60K,False
OUT0029107,STU029107,True,2022.0,4.45,True,$30K-$60K,True
OUT0029108,STU029108,True,2022.0,4.14,True,$30K-$60K,True
OUT0029109,STU029109,True,2020.0,3.9,True,<$30K,True
OUT0029110,STU029110,False,,,False,<$30K,False
OUT0029111,STU029111,True,2025.0,4.13,True,$30K-$60K,True
OUT0029112,STU029112,True,2019.0,5.13,False,$30K-$60K,False
OUT0029113,STU029113,True,2023.0,4.63,True,>$100K,True
OUT0029114,STU029114,False,,,False,<$30K,False
OUT0029115,STU029115,True,2022.0,4.3,False,$60K-$100K,False
OUT0029116,STU029116,True,2022.0,2.62,True,$30K-$60K,True
OUT0029117,STU029117,False,,,True,$30K-$60K,False
OUT0029118,STU029118,True,2024.0,3.39,True,$60K-$100K,True
OUT0029119,STU029119,False,,,False,<$30K,False
OUT0029120,STU029120,True,2021.0,1.8,True,$60K-$100K,True
OUT0029121,STU029121,True,2021.0,4.57,False,$60K-$100K,False
OUT0029122,STU029122,False,,,False,<$30K,False
OUT0029123,STU029123,True,2022.0,1.98,False,$30K-$60K,False
OUT0029124,STU029124,False,,,False,<$30K,False
OUT0029125,STU029125,True,2021.0,4.32,True,$60K-$100K,True
OUT0029126,STU029126,False,,,True,<$30K,False
OUT0029127,STU029127,True,2026.0,2.21,True,$60K-$100K,True
OUT0029128,STU029128,False,,,False,<$30K,False
OUT0029129,STU029129,False,,,False,<$30K,False
OUT0029130,STU029130,True,2022.0,2.95,False,<$30K,False
OUT0029131,STU029131,False,,,False,$30K-$60K,False
OUT0029132,STU029132,True,2024.0,1.79,False,<$30K,False
OUT0029133,STU029133,False,,,True,$30K-$60K,False
OUT0029134,STU029134,False,,,True,<$30K,False
OUT0029135,STU029135,False,,,False,<$30K,False
OUT0029136,STU029136,False,,,False,<$30K,False
OUT0029137,STU029137,True,2021.0,3.62,True,<$30K,True
OUT0029138,STU029138,False,,,False,$30K-$60K,False
OUT0029139,STU029139,True,2021.0,4.91,True,$60K-$100K,True
OUT0029140,STU029140,True,2024.0,5.34,True,$30K-$60K,True
OUT0029141,STU029141,False,,,False,<$30K,False
OUT0029142,STU029142,False,,,False,<$30K,False
OUT0029143,STU029143,False,,,False,$30K-$60K,False
OUT0029144,STU029144,True,2019.0,3.19,True,$30K-$60K,True
OUT0029145,STU029145,False,,,True,$30K-$60K,False
OUT0029146,STU029146,False,,,True,$30K-$60K,False
OUT0029147,STU029147,False,,,False,<$30K,False
OUT0029148,STU029148,False,,,False,<$30K,False
OUT0029149,STU029149,False,,,False,$30K-$60K,False
OUT0029150,STU029150,True,2028.0,3.8,True,$30K-$60K,True
OUT0029151,STU029151,True,2019.0,3.01,True,$30K-$60K,True
OUT0029152,STU029152,True,2025.0,4.64,True,$30K-$60K,True
OUT0029153,STU029153,True,2024.0,2.01,True,$30K-$60K,True
OUT0029154,STU029154,False,,,False,$30K-$60K,False
OUT0029155,STU029155,False,,,False,<$30K,False
OUT0029156,STU029156,False,,,False,$30K-$60K,False
OUT0029157,STU029157,False,,,True,<$30K,False
OUT0029158,STU029158,False,,,True,<$30K,False
OUT0029159,STU029159,False,,,True,$30K-$60K,False
OUT0029160,STU029160,False,,,False,<$30K,False
OUT0029161,STU029161,True,2020.0,1.94,True,$60K-$100K,True
OUT0029162,STU029162,False,,,False,<$30K,False
OUT0029163,STU029163,True,2028.0,4.21,True,$30K-$60K,True
OUT0029164,STU029164,True,2021.0,3.42,True,$60K-$100K,True
